Name;URL;Latitutde;Longitude
Fraunhofer-Institut für Fraunhofer-Informationszentrum Raum und Bau;https://www.irb.fraunhofer.de/;48.74189;9.09919
Fraunhofer-Institut für Integrierte Schaltungen;https://www.iis.fraunhofer.de/;49.547224283311;11.019587516785
Fraunhofer-Institut für Integrierte Systeme und Bauelementetechnologie;https://www.iisb.fraunhofer.de/de/;49.570921;11.030037
Fraunhofer-Institut für Intelligente Analyse- und Informationssysteme;https://www.iais.fraunhofer.de/;50.74895;7.20203
Fraunhofer-Institut für Keramische Technologien und Systeme;https://www.ikts.fraunhofer.de/;51.02924;13.78032
Fraunhofer-Institut für Kommunikation, Informationsverarbeitung und Ergonomie;https://www.fkie.fraunhofer.de/;50.61726;7.12935
Fraunhofer-Institut für Kurzzeitdynamik;http://www.emi.fraunhofer.de/;48.00092;7.846555
Fraunhofer-Institut für Lasertechnik;http://www.ilt.fraunhofer.de/;50.785522;6.047232
Fraunhofer-Institut für Materialfluss und Logistik;http://www.iml.fraunhofer.de/;51.493733333333;7.4076055555556
Fraunhofer-Institut für Mikroelektronische Schaltungen und Systeme;https://www.ims.fraunhofer.de/;51.42893;6.79678
Fraunhofer-Institut für Mikrostruktur von Werkstoffen und Systemen;http://www.imws.fraunhofer.de/;51.49456;11.93948
Fraunhofer-Institut für Molekularbiologie und Angewandte Oekologie;http://www.ime.fraunhofer.de/;51.15132;8.31221
Fraunhofer-Institut für Nachrichtentechnik;https://www.hhi.fraunhofer.de/;52.51632;13.32495
Fraunhofer-Institut für Naturwissenschaftlich-Technische Trendanalysen;https://www.int.fraunhofer.de/;50.66232;6.80711
Fraunhofer-Institut für Offene Kommunikationssysteme;https://www.fokus.fraunhofer.de/;52.526092;13.314409
Fraunhofer-Institut für Optronik, Systemtechnik und Bildauswertung;http://www.iosb.fraunhofer.de/;52.016044;8.905406
Fraunhofer-Institut für Photonische Mikrosysteme;http://www.ipms.fraunhofer.de/;51.125519;13.784272
Fraunhofer-Institut für Physikalische Messtechnik;http://www.ipm.fraunhofer.de/;48.010883;7.834233
Fraunhofer-Institut für Produktionsanlagen und Konstruktionstechnik;http://www.ipk.fraunhofer.de/;52.523992;13.323564
Fraunhofer-Institut für Produktionstechnik und Automatisierung;https://www.ipa.fraunhofer.de/;48.740989;9.096914
Fraunhofer-Institut für Produktionstechnologie;http://www.ipt.fraunhofer.de/;50.784803;6.047006
Fraunhofer-Institut für Schicht- und Oberflächentechnik;https://www.ist.fraunhofer.de/;52.302021980833;10.546022391111
Fraunhofer-Institut für Sichere Informationstechnologie;https://www.sit.fraunhofer.de/;49.871441;8.638231
Fraunhofer-Institut für Silicatforschung;https://www.isc.fraunhofer.de/;49.797971;9.917715
Fraunhofer-Institut für Siliziumtechnologie;http://www.isit.fraunhofer.de/;53.957166666667;9.4827777777778
Fraunhofer-Institut für Software- und Systemtechnik;https://www.isst.fraunhofer.de/;51.49364;7.40041
Fraunhofer-Institut für Solare Energiesysteme;https://www.ise.fraunhofer.de/;48.00901;7.834682
Fraunhofer-Institut für Eingebette Systeme und Kommunikationstechnik;https://www.esk.fraunhofer.de/;48.13265;11.528268
Fraunhofer-Institut für System- und Innovationsforschung;http://www.isi.fraunhofer.de/;49.027831;8.441528
Fraunhofer-Institut für Techno- und Wirtschaftsmathematik;http://www.itwm.fraunhofer.de/;49.429908333333;7.7521944444444
Fraunhofer-Institut für Toxikologie und Experimentelle Medizin;https://www.item.fraunhofer.de/;52.38769;9.79786
Fraunhofer-Institut für Umwelt-, Sicherheits- und Energietechnik;https://www.umsicht.fraunhofer.de/;51.48585;6.88132
Fraunhofer-Institut für Verfahrenstechnik und Verpackung;https://www.ivv.fraunhofer.de/;48.394205;11.709173
Fraunhofer-Institut für Verkehrs- und Infrastruktursysteme;http://www.ivi.fraunhofer.de/;51.027209;13.736049
Fraunhofer-Institut für Werkstoffmechanik;http://www.iwm.fraunhofer.de/;48.033503;7.851866
Fraunhofer-Institut für Werkstoff- und Strahltechnik;http://www.iws.fraunhofer.de/;51.029953;13.780503
Fraunhofer-Institut für Werkzeugmaschinen und Umformtechnik;https://www.iwu.fraunhofer.de/;50.813388888889;12.925194444444
Fraunhofer-Institut für Windenergie und Energiesystemtechnik;http://www.iwes.fraunhofer.de/;53.5211;8.5722
Fraunhofer-Institut für Zelltherapie und Immunologie;http://www.izi.fraunhofer.de/;51.31901;12.39561
Fraunhofer-Institut für Zerstörungsfreie Prüfverfahren;http://www.izfp.fraunhofer.de/;49.25813;7.04781
Fraunhofer-Institut für Zuverlässigkeit und Mikrointegration;http://www.izm.fraunhofer.de/;52.54252;13.38452
Fraunhofer-Einrichtung für Additive Produktionstechnologien;https://www.iapt.fraunhofer.de/;53.47684;10.20279
